brand,model_year,milage,fuel_type,ext_col,int_col,accident,price,horsepower,displacement,cylinders,transmission_type,gears
4,2020,35400.0,3,5,0,1,3,617.0,4.4,8.0,0,8.0
3,2004,74030.0,3,3,3,1,0,340.0,4.2,8.0,2,6.0
13,2021,48549.0,0,1,0,1,3,325.0,6.7,8.0,0,8.0
22,2023,5182.0,3,9,0,1,1,146.0,2.0,4.0,0,8.0
41,2019,31681.0,3,9,0,0,1,280.0,3.6,6.0,0,8.0
4,2020,23430.0,3,9,0,1,4,335.0,6.6,6.0,0,8.0
34,2015,30300.0,3,9,0,0,1,329.0,3.0,6.0,0,7.0
7,2016,112000.0,3,1,6,0,0,304.0,3.6,6.0,0,8.0
19,2014,127356.0,3,0,0,0,0,328.0,3.7,6.0,0,7.0
50,2017,50600.0,3,8,2,0,1,280.0,3.6,6.0,0,8.0
8,2011,194000.0,1,0,0,1,0,320.0,5.3,8.0,0,6.0
49,2021,33455.0,3,4,0,1,2,381.0,5.7,8.0,0,6.0
4,2022,43000.0,3,3,0,1,1,228.0,2.0,4.0,0,8.0
34,2016,46102.0,3,0,6,1,1,429.0,4.7,8.0,0,7.0
7,2019,59000.0,3,0,0,1,1,304.0,3.6,6.0,0,6.0
20,2004,134000.0,3,0,6,0,0,294.0,4.2,8.0,0,6.0
8,2020,3715.0,3,0,0,1,4,650.0,6.2,8.0,0,6.0
34,2012,100245.0,0,9,6,0,1,188.0,3.0,6.0,0,7.0
34,2022,8583.0,3,3,0,1,2,362.0,2.0,4.0,0,9.0
10,2003,141800.0,3,8,3,0,0,230.0,4.7,8.0,0,8.0
3,2012,77000.0,3,9,0,1,0,211.0,2.0,4.0,0,8.0
3,2018,67035.0,3,6,2,0,1,252.0,2.0,4.0,0,8.0
3,2012,61450.0,3,9,3,1,0,333.0,3.0,6.0,0,7.0
40,2015,39500.0,3,0,0,1,2,440.0,4.8,8.0,0,7.0
34,2020,6600.0,3,0,6,1,4,550.0,4.0,8.0,0,7.0
8,2023,2300.0,3,8,0,1,2,455.0,6.2,8.0,2,6.0
3,2023,10601.0,4,0,0,1,3,333.0,3.0,6.0,0,8.0
30,2018,18000.0,3,8,0,1,3,454.0,4.7,8.0,0,8.0
14,2022,31681.0,3,8,0,0,3,355.0,6.6,8.0,0,8.0
7,2020,24114.0,3,8,0,0,2,400.0,3.6,6.0,0,9.0
8,2012,148000.0,1,0,0,1,0,320.0,5.3,8.0,0,6.0
4,2018,41000.0,3,9,8,1,3,600.0,4.4,8.0,0,8.0
37,2009,127600.0,1,2,3,1,0,317.0,5.6,8.0,0,7.0
10,2005,138450.0,3,8,0,0,0,500.0,8.3,10.0,0,4.0
14,2013,230000.0,1,9,0,1,0,315.0,5.3,8.0,0,8.0
25,2017,53649.0,3,0,7,1,1,295.0,3.5,6.0,0,8.0
34,2012,174000.0,3,0,0,0,0,335.0,4.6,8.0,0,7.0
19,2022,49860.0,3,0,6,0,2,328.0,5.6,8.0,0,7.0
34,2021,13650.0,3,1,0,1,3,503.0,4.0,8.0,0,9.0
4,2016,134000.0,3,2,2,0,0,240.0,2.0,4.0,0,8.0
40,2014,78000.0,3,2,2,1,3,350.0,3.4,6.0,0,7.0
40,2005,65750.0,3,1,3,1,1,280.0,3.2,6.0,0,7.0
4,2021,18000.0,3,0,0,1,4,600.0,4.4,8.0,0,8.0
13,2007,121630.0,3,9,0,1,0,210.0,4.0,6.0,0,8.0
42,2023,4500.0,2,3,3,1,4,835.0,0.0,0.0,0,1.0
51,2022,9408.0,4,0,3,1,3,281.0,2.0,4.0,0,8.0
4,2016,120000.0,3,9,8,1,0,240.0,2.0,4.0,0,8.0
7,2016,168600.0,3,9,6,1,1,420.0,6.2,8.0,0,8.0
8,2004,43705.0,3,3,0,1,1,350.0,5.7,8.0,2,6.0
3,2013,111000.0,3,1,6,1,0,211.0,2.0,4.0,0,8.0
3,2012,64549.0,3,3,0,1,0,211.0,2.0,4.0,0,8.0
6,2007,53000.0,3,8,3,1,0,200.0,3.8,6.0,0,4.0
8,2017,13465.0,3,9,0,1,2,455.0,6.2,8.0,0,8.0
48,2023,5844.0,2,9,0,1,2,425.0,0.0,0.0,0,1.0
4,2015,74000.0,3,3,0,1,1,425.0,3.0,6.0,2,6.0
22,2011,100331.0,3,8,6,0,0,200.0,2.4,4.0,0,8.0
49,2022,24850.0,3,0,0,1,2,382.0,3.0,6.0,0,6.0
26,2021,17467.0,3,9,6,1,2,304.0,2.0,4.0,0,8.0
37,2015,115000.0,3,3,0,1,0,260.0,3.5,6.0,0,7.0
4,2015,72000.0,3,0,2,0,1,445.0,4.4,8.0,0,8.0
32,2008,162000.0,3,0,0,0,0,263.0,2.3,4.0,2,6.0
14,2017,47589.0,3,0,0,1,2,355.0,5.3,8.0,0,8.0
49,2023,6548.0,2,6,0,1,2,268.0,3.5,6.0,0,6.0
41,2018,10339.0,3,9,3,1,1,280.0,3.6,6.0,0,6.0
41,2021,32092.0,3,1,0,1,1,395.0,3.6,6.0,0,8.0
25,2014,85275.0,3,3,0,0,1,301.0,3.5,6.0,0,8.0
18,2016,138000.0,3,2,6,1,0,175.0,1.6,4.0,0,7.0
8,2003,87500.0,3,8,0,1,0,300.0,5.3,8.0,0,6.0
30,2013,34920.0,3,3,2,1,1,440.0,4.7,8.0,0,6.0
48,2020,27224.0,2,0,0,1,3,455.0,0.0,0.0,0,1.0
4,2018,25000.0,3,0,0,1,2,365.0,3.0,6.0,0,7.0
48,2021,14642.0,2,8,0,1,2,425.0,0.0,0.0,0,1.0
47,2015,162000.0,3,3,0,1,0,175.0,2.5,4.0,1,1.0
6,1996,119500.0,3,9,6,0,0,260.0,5.7,8.0,0,4.0
24,2017,101800.0,3,3,0,1,1,510.0,5.0,8.0,0,8.0
13,2021,84351.0,3,1,6,1,2,325.0,3.5,6.0,0,10.0
37,2012,26930.0,2,9,6,1,0,107.0,0.0,0.0,0,1.0
49,2019,40698.0,3,9,0,1,2,268.0,3.5,6.0,3,6.0
34,2020,40000.0,3,0,7,1,4,630.0,4.0,8.0,0,9.0
4,2019,30000.0,3,1,6,0,1,248.0,2.0,4.0,0,8.0
25,2007,78980.0,3,3,6,0,0,272.0,3.5,6.0,0,6.0
30,2023,5409.0,3,6,0,1,4,405.0,3.0,6.0,0,8.0
10,2020,12700.0,3,0,0,0,3,717.0,6.2,8.0,0,8.0
3,2019,12000.0,3,0,0,1,2,349.0,3.0,6.0,0,8.0
13,2016,25717.0,3,0,0,1,1,435.0,5.0,8.0,2,6.0
48,2022,12055.0,2,1,0,1,2,425.0,0.0,0.0,0,1.0
3,2011,69700.0,3,5,6,0,1,265.0,2.0,4.0,0,6.0
4,2020,25013.0,3,0,0,1,2,405.0,3.0,6.0,0,7.0
3,2023,1156.0,2,1,0,1,2,295.0,0.0,0.0,0,8.0
4,2016,57939.0,3,3,0,1,1,320.0,3.0,6.0,0,8.0
34,2018,52694.0,3,3,0,1,2,385.0,3.0,6.0,0,7.0
34,2015,54000.0,3,9,6,1,1,449.0,4.7,8.0,0,7.0
16,2002,110500.0,3,10,7,1,1,240.0,2.0,4.0,2,6.0
8,2000,97500.0,3,10,0,1,0,345.0,5.7,8.0,2,6.0
8,2020,20909.0,3,8,0,1,1,355.0,3.6,6.0,0,6.0
34,2013,77648.0,3,3,0,1,1,536.0,5.5,8.0,0,7.0
5,2013,79422.0,3,0,0,1,3,616.0,6.0,12.0,0,8.0
14,2002,53850.0,3,3,3,0,0,340.0,8.1,8.0,0,8.0
3,2020,21832.0,3,1,0,1,2,349.0,3.0,6.0,0,8.0
49,2017,41932.0,3,0,0,1,0,137.0,1.8,4.0,2,6.0
14,2017,110000.0,3,1,0,0,1,355.0,5.3,8.0,0,8.0
49,2020,67400.0,3,0,2,1,2,381.0,5.7,8.0,0,6.0
47,2017,62662.0,3,8,0,0,1,268.0,2.0,4.0,2,6.0
47,2015,102000.0,3,9,0,0,0,268.0,2.0,4.0,2,6.0
19,2014,79785.0,3,8,8,0,0,328.0,3.7,6.0,0,7.0
8,2017,166549.0,3,9,6,0,1,355.0,5.3,8.0,0,6.0
49,2006,190656.0,3,0,3,0,0,273.0,4.7,8.0,0,6.0
40,2009,135606.0,3,0,0,1,0,405.0,4.8,8.0,0,7.0
22,2023,14700.0,3,1,0,1,1,291.0,3.8,6.0,0,8.0
34,2019,12985.0,3,3,0,0,4,603.0,4.0,8.0,0,9.0
4,2014,4200.0,3,9,7,1,3,335.0,3.0,6.0,0,8.0
47,2017,44000.0,3,8,0,1,1,152.0,2.0,4.0,2,5.0
10,2015,66000.0,3,0,0,1,0,160.0,2.0,4.0,2,6.0
24,2021,17945.0,3,0,6,1,4,380.0,5.0,8.0,0,8.0
37,2013,106700.0,3,8,0,1,0,332.0,3.7,6.0,2,6.0
7,2020,120000.0,3,0,0,1,2,420.0,6.2,8.0,0,10.0
34,2012,59600.0,3,9,6,1,0,302.0,3.5,6.0,0,7.0
22,2012,117220.0,4,0,0,1,0,206.0,2.4,4.0,0,8.0
8,2022,85200.0,0,3,3,1,3,445.0,6.6,8.0,0,10.0
50,2018,63450.0,3,9,0,1,1,220.0,2.0,4.0,2,6.0
10,2004,73000.0,3,0,3,1,1,500.0,8.3,10.0,2,6.0
46,2014,115000.0,3,3,3,1,0,179.0,2.5,4.0,2,6.0
24,2016,56000.0,3,0,2,1,2,510.0,5.0,8.0,0,8.0
25,2018,67296.0,3,6,6,1,2,301.0,3.5,6.0,0,10.0
8,2015,179200.0,3,0,6,0,0,355.0,5.3,8.0,0,6.0
30,2015,28000.0,3,9,7,1,2,444.0,4.7,8.0,0,6.0
40,2003,155000.0,3,0,0,1,2,415.0,3.6,6.0,2,6.0
18,2012,154000.0,4,4,3,0,0,206.0,2.4,4.0,0,7.0
7,2012,62500.0,3,8,6,0,0,270.0,3.0,6.0,0,6.0
4,2000,177700.0,3,3,0,1,0,170.0,2.5,6.0,0,5.0
48,2019,83700.0,2,0,0,0,1,455.0,0.0,0.0,0,1.0
37,2012,65000.0,3,3,0,1,1,332.0,3.7,6.0,2,6.0
34,2018,62808.0,3,0,6,0,1,362.0,3.0,8.0,0,7.0
13,2021,3000.0,3,8,0,1,2,460.0,5.0,8.0,2,6.0
3,2012,119000.0,3,3,6,1,0,211.0,2.0,4.0,0,8.0
41,2013,198868.0,0,2,6,1,1,350.0,6.7,6.0,0,6.0
10,2011,188000.0,3,3,0,0,0,210.0,3.7,6.0,0,8.0
34,2013,157405.0,3,0,0,1,0,248.0,3.5,6.0,0,7.0
10,2016,8228.0,3,1,0,1,3,707.0,6.2,8.0,0,8.0
24,2018,73101.0,3,1,6,1,2,380.0,3.0,6.0,0,8.0
4,2018,10950.0,3,9,8,1,3,425.0,3.0,6.0,2,6.0
34,2018,63160.0,3,0,6,0,2,463.0,4.0,8.0,0,7.0
24,2019,31866.0,3,6,6,1,3,380.0,5.0,8.0,0,8.0
8,2009,75000.0,3,9,3,1,0,319.0,6.0,8.0,0,6.0
49,2016,98000.0,3,0,0,0,1,270.0,4.0,6.0,0,6.0
32,2012,33576.0,3,8,6,1,0,167.0,2.0,4.0,2,6.0
50,2012,123200.0,3,3,6,0,0,280.0,3.6,6.0,0,6.5
20,2013,112000.0,3,1,8,1,0,340.0,3.0,6.0,0,8.0
8,2010,68000.0,3,3,3,0,0,426.0,6.2,8.0,0,6.0
19,2012,120000.0,3,8,0,0,0,328.0,3.7,6.0,0,7.0
4,2019,45000.0,3,3,0,0,2,445.0,4.4,8.0,0,8.0
8,2022,6700.0,3,3,0,1,1,455.0,6.2,8.0,0,10.0
40,2021,6785.0,2,1,0,1,4,365.0,3.0,6.0,0,2.0
34,2015,40900.0,3,9,6,1,2,577.0,5.5,8.0,0,7.0
7,2018,74150.0,3,6,2,1,2,420.0,6.2,8.0,0,10.0
49,2014,94448.0,4,3,3,1,0,200.0,2.5,4.0,0,6.0
3,2015,108000.0,3,0,2,1,0,310.0,3.0,6.0,0,8.0
4,2012,118000.0,3,9,5,0,0,555.0,4.4,8.0,0,8.0
20,2020,38800.0,3,0,0,1,2,550.0,5.0,8.0,0,8.0
4,2017,55000.0,3,9,0,1,1,320.0,3.0,6.0,0,8.0
4,2021,34967.0,4,1,6,0,2,382.0,3.0,6.0,0,8.0
21,2016,85325.0,3,0,0,1,1,285.0,3.6,6.0,0,5.0
41,2018,63750.0,3,3,3,1,1,410.0,6.4,8.0,0,6.0
13,2016,87248.0,3,0,0,1,0,300.0,3.7,6.0,0,6.0
4,1997,206000.0,3,8,0,0,0,190.0,2.8,6.0,2,5.0
34,2011,112854.0,3,9,0,1,0,335.0,4.7,8.0,0,7.0
42,2023,1150.0,2,4,0,1,4,835.0,0.0,0.0,0,1.0
48,2023,10000.0,2,1,0,1,2,425.0,0.0,0.0,0,1.0
34,2022,14100.0,3,3,0,1,2,255.0,2.0,4.0,0,9.0
4,2023,14360.0,4,0,0,1,4,375.0,3.0,6.0,0,8.0
8,2023,10000.0,3,1,0,1,1,155.0,1.3,3.0,0,9.0
8,2015,217500.0,3,0,0,1,0,355.0,5.3,8.0,0,6.0
8,2021,73846.0,3,1,0,1,3,355.0,5.3,8.0,0,10.0
21,2020,40000.0,3,3,0,1,2,285.0,3.6,6.0,0,8.0
14,2023,9980.0,3,0,0,1,4,355.0,5.3,8.0,0,10.0
32,2019,41997.0,3,0,0,1,1,227.0,2.5,4.0,0,6.0
1,2021,2000.0,3,1,2,1,1,280.0,2.0,4.0,0,8.0
34,2016,42750.0,3,0,0,0,1,208.0,2.0,4.0,0,7.0
4,2019,19473.0,3,9,6,1,1,335.0,3.0,6.0,0,8.0
50,2019,35340.0,3,0,3,1,1,174.0,2.0,4.0,0,6.5
34,2008,93000.0,3,9,6,0,0,268.0,3.5,6.0,0,7.0
3,2014,66150.0,3,9,0,0,2,560.0,4.0,8.0,0,8.0
51,2022,19352.0,5,1,6,1,2,455.0,2.0,4.0,0,8.0
24,2020,81000.0,3,0,0,1,3,518.0,5.0,8.0,0,8.0
49,2011,183000.0,3,6,6,1,0,381.0,5.7,8.0,0,6.0
21,2004,44000.0,3,4,4,0,1,190.0,4.0,6.0,2,5.0
3,2021,18100.0,3,3,3,1,2,349.0,3.0,6.0,0,8.0
24,2011,40000.0,3,1,2,0,0,510.0,5.0,8.0,0,8.0
34,2011,120000.0,0,0,3,1,1,188.0,3.0,6.0,0,5.0
49,2023,325.0,4,1,3,1,4,437.0,3.4,6.0,0,10.0
30,2017,55000.0,3,1,0,1,1,405.0,3.0,6.0,0,8.0
23,2021,6987.0,3,6,6,1,4,571.0,6.5,12.0,3,7.0
13,2019,48500.0,3,0,0,0,2,480.0,5.0,8.0,2,6.0
41,2018,52000.0,0,3,0,1,2,350.0,6.7,6.0,0,6.0
49,2007,179000.0,3,3,0,0,0,239.0,4.0,6.0,0,6.0
10,2019,42626.0,3,3,7,1,2,485.0,6.4,8.0,0,8.0
25,2018,65900.0,3,3,0,0,1,301.0,4.6,8.0,0,8.0
15,2022,7523.0,3,0,0,1,2,365.0,2.5,4.0,0,8.0
20,2019,34365.0,3,6,6,1,2,340.0,2.0,8.0,0,8.0
22,2021,16949.0,3,8,0,1,1,199.5,2.4,4.0,0,6.0
34,2022,7968.0,4,9,8,1,4,496.0,4.0,8.0,0,9.0
40,2018,61000.0,3,3,3,1,2,330.0,3.0,6.0,0,7.0
19,2018,100564.0,3,0,6,1,1,328.0,5.6,8.0,0,7.0
13,2022,13700.0,4,1,2,1,1,191.0,2.5,4.0,1,1.0
22,2021,38612.0,3,0,0,1,2,199.5,3.8,6.0,0,8.0
8,2005,155000.0,3,1,3,0,0,220.0,3.5,5.0,0,6.0
34,2017,56000.0,3,3,8,1,1,402.0,4.7,8.0,0,7.0
24,2022,15107.0,3,0,6,1,4,380.0,5.0,8.0,0,8.0
49,2022,44459.0,4,3,3,1,1,121.0,1.8,4.0,0,6.0
34,2017,31000.0,3,1,8,0,1,241.0,2.0,4.0,0,7.0
34,2012,44000.0,3,3,8,0,1,302.0,3.5,6.0,0,7.0
34,2018,22558.0,3,0,0,1,2,362.0,3.0,6.0,0,9.0
21,2003,116157.0,3,6,6,1,0,210.0,4.0,6.0,0,4.0
26,2018,23500.0,3,0,0,0,2,450.0,3.5,6.0,0,10.0
8,2008,28150.0,3,8,6,1,1,430.0,6.2,8.0,0,6.0
14,2016,137500.0,3,0,0,0,1,420.0,6.2,8.0,0,8.0
34,2021,2284.0,3,0,6,1,4,362.0,2.0,4.0,0,9.0
24,2023,350.0,3,0,6,1,4,523.0,4.4,8.0,0,8.0
13,2017,169000.0,1,9,6,1,0,290.0,3.5,6.0,0,8.0
12,2018,17761.0,3,6,6,1,4,611.0,3.9,8.0,0,7.0
8,2010,8949.0,3,10,0,1,1,426.0,6.2,8.0,2,6.0
24,2016,103000.0,3,0,0,1,1,380.0,3.0,6.0,0,8.0
40,2003,87600.0,3,0,0,0,1,315.0,3.6,6.0,0,7.0
30,2022,1087.0,3,9,0,1,4,405.0,3.0,6.0,0,8.0
34,2015,76753.0,3,8,0,0,0,208.0,2.0,4.0,0,7.0
34,2019,10500.0,3,0,2,1,3,208.0,2.0,4.0,0,7.0
34,2011,199000.0,3,3,0,1,0,268.0,3.5,6.0,0,7.0
25,2007,127980.0,3,1,6,1,0,380.0,4.6,8.0,0,8.0
4,2023,16307.0,4,8,8,1,3,335.0,3.0,6.0,0,8.0
3,2021,13566.0,3,3,7,1,2,333.0,3.0,6.0,0,1.0
3,2022,22588.0,4,1,6,1,2,333.0,3.0,6.0,0,8.0
20,2019,41452.0,3,9,0,0,1,247.0,2.0,4.0,0,8.0
15,2019,57500.0,3,8,0,1,1,365.0,3.3,6.0,0,8.0
4,2020,500.0,3,0,0,1,3,405.0,3.0,6.0,0,7.0
47,2014,55000.0,3,9,0,1,1,265.0,2.5,4.0,2,5.0
14,2021,8210.0,3,9,0,1,2,401.0,6.6,8.0,0,8.0
26,2021,18160.0,3,3,6,1,2,304.0,2.7,6.0,0,8.0
34,2013,39748.0,0,3,0,0,2,188.0,3.0,6.0,0,7.0
49,1998,160000.0,3,9,6,0,0,230.0,4.7,8.0,0,4.0
49,2013,65000.0,3,3,3,1,1,159.0,2.7,4.0,0,6.0
4,2016,59000.0,3,0,6,1,1,240.0,2.0,4.0,0,8.0
4,2022,22700.0,5,9,0,1,2,288.0,2.0,4.0,0,8.0
34,2018,56578.0,1,9,0,1,1,208.0,2.0,4.0,0,7.0
18,2010,153332.0,3,3,0,0,0,378.0,4.6,8.0,0,7.0
7,2013,89700.0,3,0,7,1,0,321.0,3.6,6.0,0,6.0
26,2002,118600.0,3,0,3,0,0,220.0,4.6,8.0,0,6.0
14,2021,23400.0,3,0,0,1,2,420.0,6.2,8.0,0,8.0
34,2015,110000.0,0,9,3,1,1,188.0,3.0,6.0,0,7.0
20,2008,87888.0,3,0,0,1,0,300.0,4.2,8.0,0,6.0
25,2015,73800.0,3,0,0,1,1,301.0,3.5,6.0,0,6.0
3,2015,78124.0,3,1,0,1,1,292.0,2.0,4.0,0,6.0
47,2015,91000.0,3,8,0,0,0,268.0,2.0,4.0,2,6.0
10,2003,114000.0,3,9,6,0,0,345.0,5.7,8.0,0,5.0
47,2015,76000.0,3,1,0,1,1,268.0,2.0,4.0,2,6.0
3,2008,146500.0,3,8,0,0,1,420.0,4.2,8.0,2,6.0
40,2007,26021.0,3,3,3,1,2,325.0,3.6,6.0,2,6.0
3,2015,73000.0,1,0,0,0,0,220.0,2.0,4.0,0,8.0
3,2009,153000.0,3,3,6,1,0,265.0,3.2,6.0,0,6.0
13,2003,67550.0,0,6,6,1,1,325.0,6.0,8.0,0,5.0
13,2004,170000.0,3,6,6,1,0,310.0,6.8,10.0,0,8.0
24,2017,53000.0,3,0,6,1,2,510.0,5.0,8.0,0,8.0
3,2019,54900.0,4,6,0,0,2,335.0,3.0,6.0,0,8.0
4,2016,89000.0,3,0,0,1,1,300.0,3.0,6.0,0,8.0
13,2022,6200.0,3,0,0,1,2,275.0,2.3,4.0,2,7.0
13,2021,51808.0,3,3,0,1,2,325.0,5.0,8.0,0,10.0
18,2013,89000.0,3,9,0,0,0,344.0,3.8,6.0,2,6.0
49,1999,86111.0,3,6,6,0,0,133.0,2.2,4.0,0,6.0
34,2018,45203.0,3,9,2,1,1,362.0,3.0,6.0,0,9.0
3,2022,14739.0,3,3,0,1,3,333.0,3.0,6.0,0,1.0
6,2017,139105.0,3,3,6,0,0,275.0,3.6,6.0,0,6.0
23,2010,45014.0,3,3,0,1,4,560.0,5.2,10.0,0,6.0
13,2011,101000.0,3,8,0,1,0,412.0,5.0,8.0,2,6.0
14,2016,93000.0,3,0,0,0,1,355.0,5.3,8.0,0,8.0
13,2013,62500.0,3,0,0,1,0,305.0,3.7,6.0,2,6.0
25,2008,75000.0,3,1,0,0,1,416.0,5.0,8.0,0,8.0
4,2015,34455.0,3,3,6,1,1,300.0,3.0,6.0,0,8.0
24,2010,130000.0,3,9,0,1,0,510.0,5.0,8.0,0,8.0
34,2014,76170.0,3,3,0,0,0,208.0,2.0,4.0,0,7.0
14,2010,194500.0,1,9,6,0,0,320.0,5.3,8.0,0,6.0
4,2008,135000.0,3,3,0,1,0,300.0,3.0,6.0,0,8.0
10,2021,33000.0,3,9,3,0,1,300.0,3.6,6.0,0,8.0
18,2010,98700.0,3,6,6,1,0,290.0,3.8,6.0,0,7.0
16,2018,72900.0,3,0,0,0,1,306.0,2.0,4.0,2,6.0
10,2016,135000.0,3,0,0,1,0,360.0,5.7,8.0,0,8.0
8,2022,2550.0,3,8,0,1,2,355.0,5.3,8.0,0,10.0
41,2022,14636.0,3,0,0,1,2,395.0,5.7,8.0,0,8.0
9,2005,24847.0,3,9,3,1,0,285.0,3.2,6.0,0,5.0
37,2019,29558.0,3,0,6,1,1,284.0,2.5,4.0,1,1.0
3,2023,6581.0,3,3,0,1,2,333.0,3.0,6.0,0,7.0
34,2020,22000.0,4,3,0,1,4,429.0,3.0,6.0,0,9.0
0,2017,68200.0,3,0,6,0,0,201.0,2.4,4.0,0,8.0
24,2023,2800.0,3,9,7,1,4,523.0,4.4,8.0,0,8.0
13,2019,51300.0,3,9,6,1,2,325.0,3.5,6.0,0,10.0
4,2008,133500.0,3,3,0,1,0,414.0,4.0,8.0,2,6.0
19,2012,49000.0,3,3,0,1,0,330.0,3.7,6.0,0,7.0
4,2008,125470.0,3,0,6,1,0,360.0,4.8,8.0,0,8.0
32,2008,81219.0,3,8,0,1,0,232.0,1.3,4.0,2,6.0
40,1999,72000.0,3,1,3,1,0,201.0,2.5,6.0,2,5.0
0,2019,19500.0,3,3,0,1,1,201.0,2.4,4.0,0,8.0
40,2017,20561.0,3,8,0,1,4,420.0,3.0,6.0,2,7.0
25,2016,33655.0,3,9,2,1,3,383.0,5.7,8.0,0,8.0
49,2015,135140.0,3,9,6,1,1,270.0,3.5,6.0,0,6.0
30,2015,73000.0,3,0,2,1,0,345.0,3.0,6.0,0,8.0
24,2017,55000.0,3,9,6,0,2,380.0,3.0,6.0,0,8.0
8,2013,87000.0,3,1,0,0,0,138.0,1.4,4.0,0,6.0
4,2006,137825.0,3,3,0,1,0,215.0,3.0,6.0,0,6.0
0,2008,184421.0,3,3,0,1,0,300.0,3.7,6.0,0,8.0
26,2015,95000.0,3,9,0,0,0,240.0,2.0,4.0,0,6.0
22,2022,26468.0,3,1,0,0,1,199.5,2.4,4.0,0,6.0
5,2003,55050.0,3,3,3,1,1,400.0,6.75,8.0,0,4.0
22,2021,54200.0,3,9,0,1,1,191.0,2.5,4.0,0,8.0
25,2002,109762.0,3,1,2,1,0,300.0,4.3,8.0,0,5.0
24,2012,92080.0,3,3,0,1,0,240.0,2.0,4.0,0,6.0
0,2023,1798.0,3,0,0,1,2,355.0,3.0,6.0,0,10.0
14,2006,167500.0,3,3,0,1,0,295.0,5.3,8.0,0,8.0
14,2023,2500.0,3,9,2,1,4,420.0,6.2,8.0,0,10.0
34,2016,77000.0,3,9,6,0,1,329.0,3.0,6.0,0,7.0
29,2019,19850.0,3,0,0,1,1,134.0,1.5,3.0,0,6.0
13,2023,3400.0,3,3,3,1,2,275.0,2.3,4.0,0,10.0
13,2021,3596.0,3,1,0,1,2,325.0,2.7,6.0,0,10.0
13,2009,130200.0,0,9,6,1,1,350.0,6.4,8.0,0,5.0
24,2017,48200.0,3,9,3,1,1,240.0,2.0,4.0,0,9.0
14,2016,183544.0,3,0,0,0,1,355.0,5.3,8.0,0,6.0
13,2016,14900.0,3,1,0,1,1,350.0,2.3,4.0,2,6.0
13,2022,4200.0,3,1,0,1,3,315.0,2.7,6.0,0,10.0
18,2012,15698.0,3,0,0,1,0,429.0,5.0,8.0,0,7.0
21,2022,1750.0,3,3,2,1,3,285.0,3.6,6.0,0,8.0
4,2022,34800.0,3,1,2,1,2,248.0,2.0,4.0,0,8.0
20,2020,35580.0,3,3,6,1,2,340.0,3.0,8.0,0,8.0
32,2003,9260.0,3,9,6,1,1,142.0,1.8,4.0,2,5.0
14,2023,28500.0,3,0,0,1,3,355.0,5.3,8.0,0,8.0
34,2008,91900.0,3,0,0,1,0,268.0,3.5,6.0,0,5.0
19,2004,130000.0,3,6,6,1,0,260.0,3.5,6.0,0,5.0
7,2013,56860.0,3,9,6,0,1,400.0,3.6,6.0,0,6.0
29,2017,44300.0,3,3,0,1,1,189.0,2.0,4.0,2,6.0
34,2013,72500.0,3,0,6,1,1,429.0,4.6,8.0,0,7.0
41,2017,72000.0,3,1,6,0,1,395.0,5.7,8.0,0,8.0
4,2011,132000.0,3,0,6,1,0,300.0,3.0,6.0,0,7.0
43,2018,7585.0,3,6,6,1,4,563.0,6.8,12.0,0,8.0
18,2022,18500.0,2,9,0,1,2,320.0,0.0,0.0,0,7.0
25,2002,42000.0,3,3,3,0,0,290.0,4.3,8.0,0,8.0
20,2023,4624.0,3,0,0,1,2,340.0,2.0,8.0,0,8.0
4,2006,106000.0,3,0,0,1,0,500.0,5.0,10.0,0,8.0
18,2022,13610.0,3,6,0,1,1,240.0,2.5,4.0,0,8.0
23,2019,16876.0,3,3,2,1,4,571.0,4.0,8.0,0,8.0
13,2023,8911.0,3,3,0,0,3,325.0,3.5,6.0,0,10.0
8,2021,48641.0,3,3,0,1,2,355.0,5.3,8.0,0,10.0
14,2021,11250.0,3,9,0,1,3,420.0,6.2,8.0,0,8.0
13,2007,126000.0,3,8,0,1,0,210.0,4.0,6.0,0,8.0
4,2008,77750.0,3,3,3,1,1,500.0,5.0,10.0,0,7.0
49,2020,27363.0,3,3,3,1,1,278.0,3.5,6.0,0,6.0
40,2019,30951.0,3,9,0,1,4,365.0,3.0,6.0,0,8.0
13,2023,208.0,2,3,6,1,4,563.0,0.0,0.0,0,8.0
10,2021,20386.0,3,3,0,1,1,345.0,3.6,6.0,0,8.0
4,2018,45253.0,5,0,0,1,1,247.0,2.0,4.0,0,8.0
14,2016,144000.0,3,9,0,1,0,301.0,3.6,6.0,0,6.0
13,2004,76163.0,0,6,6,1,1,325.0,6.0,8.0,0,5.0
36,2017,35698.0,3,1,0,1,0,78.0,1.2,3.0,0,4.5
34,2010,27000.0,3,0,0,1,1,268.0,3.5,6.0,0,7.0
32,2015,162000.0,3,8,0,1,0,155.0,2.0,4.0,0,6.0
4,2008,77800.0,3,8,0,1,1,414.0,4.0,8.0,2,6.0
34,2014,55000.0,3,0,0,1,0,302.0,3.5,6.0,0,7.0
13,2022,12000.0,3,3,2,0,3,315.0,2.7,6.0,0,10.0
48,2017,70579.0,2,0,8,1,2,518.0,0.0,0.0,0,1.0
21,2010,107000.0,3,9,3,0,0,205.0,3.8,6.0,0,8.0
16,2021,42653.0,3,3,0,1,1,205.0,3.5,6.0,0,9.0
0,2008,193783.0,3,0,0,0,0,258.0,3.2,6.0,0,8.0
